Evaluation-Run ID,UNIX Timestamp,Time Since Evaluation-Run Start,Disk Space Change Since Start,Disk Space Change Since Last Measurement,CPU Usage,Memory Usage,Network Received Since Start,Network Sent Since Start,Network Received Compared To Last Measurement,Network Sent Compared To Last Measurement,FLOps Project Stage
4,1722338358.0256243,0.8616316318511963,3.0390625,3.0390625,23.5,67.4,0.054060935974121094,0.0943307876586914,0.054060935974121094,0.0943307876586914,Evaluation-Run Start
4,1722338363.0281756,5.864182949066162,2.63671875,-0.40234375,12.4,67.6,0.8604927062988281,0.9364509582519531,0.806431770324707,0.8421201705932617,FL-Actors Image Build
4,1722338368.0321476,10.868155002593994,309.265625,306.62890625,19.5,67.7,232.0991621017456,8.669331550598145,231.23866939544678,7.732880592346191,FL-Actors Image Build
4,1722338373.0361292,15.87213659286499,979.01953125,669.75390625,36.2,67.8,488.18449687957764,17.184057235717773,256.08533477783203,8.514725685119629,FL-Actors Image Build
4,1722338378.041865,20.877872467041016,1658.671875,679.65234375,31.2,67.8,743.874062538147,25.38942813873291,255.68956565856934,8.205370903015137,FL-Actors Image Build
4,1722338383.048161,25.88416838645935,1965.55078125,306.87890625,17.8,67.6,995.3472814559937,33.25650691986084,251.47321891784668,7.86707878112793,FL-Actors Image Build
4,1722338388.0521374,30.888144731521606,2205.609375,240.05859375,16.0,67.7,1251.491177558899,41.30418872833252,256.1438961029053,8.04768180847168,FL-Actors Image Build
4,1722338393.0561352,35.89214253425598,2597.98828125,392.37890625,18.7,67.8,1331.0275869369507,44.059648513793945,79.53640937805176,2.755459785461426,FL-Actors Image Build
4,1722338398.0606174,40.89662480354309,3684.5703125,1086.58203125,31.5,67.5,1331.3484392166138,44.3592529296875,0.32085227966308594,0.2996044158935547,FL-Actors Image Build
4,1722338403.0641706,45.90017795562744,4175.140625,490.5703125,23.9,67.7,1331.7145929336548,44.6954460144043,0.3661537170410156,0.3361930847167969,FL-Actors Image Build
4,1722338408.0701213,50.90612864494324,4532.53515625,357.39453125,21.5,68.1,1332.120885848999,45.07600498199463,0.4062929153442383,0.38055896759033203,FL-Actors Image Build
4,1722338413.0762398,55.91224718093872,4532.7578125,0.22265625,8.2,68.3,1332.4960355758667,45.43183517456055,0.3751497268676758,0.35583019256591797,FL-Actors Image Build
4,1722338418.0842242,60.92023158073425,4533.0625,0.3046875,8.4,68.2,1332.9120845794678,45.821556091308594,0.4160490036010742,0.3897209167480469,FL-Actors Image Build
4,1722338423.0921328,65.92814016342163,4641.85546875,108.79296875,19.6,68.2,1450.1825342178345,274.9685821533203,117.2704496383667,229.14702606201172,FL-Actors Image Build
4,1722338428.0961359,70.93214321136475,4976.4609375,334.60546875,35.5,67.8,1714.7813882827759,794.6088666915894,264.5988540649414,519.640284538269,FL-Actors Image Build
4,1722338433.1001422,75.93614959716797,5270.01953125,293.55859375,33.5,67.9,1976.2665185928345,1309.031930923462,261.4851303100586,514.4230642318726,FL-Actors Image Build
4,1722338438.106033,80.94204044342041,5941.6015625,671.58203125,41.9,67.9,2238.448998451233,1823.9838943481445,262.18247985839844,514.9519634246826,FL-Actors Image Build
4,1722338443.112141,85.94814825057983,6489.52734375,547.92578125,35.8,68.0,2491.4544553756714,2323.387668609619,253.00545692443848,499.4037742614746,FL-Actors Image Build
4,1722338448.1161578,90.95216512680054,7181.07421875,691.546875,29.9,68.0,2491.8832902908325,2323.7759046554565,0.4288349151611328,0.38823604583740234,FL-Actors Image Build
4,1722338453.1241395,95.9601469039917,7919.30859375,738.234375,29.2,68.0,2492.2953605651855,2324.175057411194,0.41207027435302734,0.3991527557373047,FL-Actors Image Build
4,1722338458.1281404,100.9641478061676,8597.88671875,678.578125,33.3,68.0,2492.739761352539,2324.5775423049927,0.4444007873535156,0.4024848937988281,FL-Actors Image Build
4,1722338463.140137,105.97614431381226,7698.4375,-899.44921875,26.5,68.4,2493.1639471054077,2324.963526725769,0.42418575286865234,0.3859844207763672,FL-Actors Image Build
4,1722338468.1441383,110.98014569282532,7698.5078125,0.0703125,19.8,68.6,2493.5704488754272,2325.344263076782,0.40650177001953125,0.3807363510131836,FL-Actors Image Build
4,1722338473.1505861,115.98659348487854,7698.59375,0.0859375,20.9,69.0,2494.250443458557,2326.2056369781494,0.6799945831298828,0.8613739013671875,FL-Actors Image Build
4,1722338478.1561959,120.99220323562622,8136.296875,437.703125,26.7,68.3,2557.7597608566284,2389.7321939468384,63.50931739807129,63.526556968688965,FL-Actors Image Build
4,1722338483.1601415,125.99614882469177,9236.421875,1100.125,58.5,68.4,2927.0625648498535,2759.730806350708,369.3028039932251,369.99861240386963,FL-Actors Image Build
4,1722338488.164137,131.00014424324036,8765.59375,-470.828125,50.5,68.2,3259.754298210144,3092.6886739730835,332.6917333602905,332.9578676223755,FL-Actors Image Build
4,1722338493.1705825,136.00658988952637,8925.265625,159.671875,35.4,68.2,3451.3182983398438,3284.4006509780884,191.5640001296997,191.71197700500488,FL-Actors Image Build
4,1722338498.1761336,141.0121409893036,9548.62890625,623.36328125,19.4,68.1,3451.835774421692,3284.867371559143,0.5174760818481445,0.4667205810546875,FL-Actors Image Build
