Evaluation-Run ID,UNIX Timestamp,Time Since Evaluation-Run Start,Disk Space Change Since Start,Disk Space Change Since Last Measurement,CPU Usage,Memory Usage,Network Received Since Start,Network Sent Since Start,Network Received Compared To Last Measurement,Network Sent Compared To Last Measurement,FLOps Project Stage
1,1723207307.3193576,0.8580150604248047,-153.54296875,-153.54296875,36.9,17.1,0.00241851806640625,0.0027675628662109375,0.00241851806640625,0.0027675628662109375,Evaluation-Run Start
1,1723207312.3263302,5.86498761177063,-1163.5,-1009.95703125,12.2,17.1,0.22812175750732422,0.2246112823486328,0.22570323944091797,0.22184371948242188,Evaluation-Run Start
1,1723207317.3330958,10.871753215789795,-1511.03515625,-347.53515625,67.7,17.6,580.4865226745605,1.2402887344360352,580.2584009170532,1.0156774520874023,Evaluation-Run Start
1,1723207322.3370574,15.875714778900146,-1465.08203125,45.953125,77.4,17.4,842.918062210083,2.0451431274414062,262.43153953552246,0.8048543930053711,Evaluation-Run Start
1,1723207327.3410747,20.879732131958008,-2489.77734375,-1024.6953125,74.9,17.7,1088.6885251998901,2.919968605041504,245.77046298980713,0.8748254776000977,Evaluation-Run Start
1,1723207332.3450572,25.88371467590332,-2352.95703125,136.8203125,60.4,17.6,1325.3004388809204,3.731294631958008,236.61191368103027,0.8113260269165039,Evaluation-Run Start
1,1723207337.3490875,30.887744903564453,-2123.52734375,229.4296875,35.2,17.6,1325.3924160003662,3.8235902786254883,0.09197711944580078,0.09229564666748047,Evaluation-Run Start
1,1723207342.3556952,35.89435267448425,-1575.5859375,547.94140625,51.8,17.5,1325.4778747558594,3.9094676971435547,0.08545875549316406,0.0858774185180664,Evaluation-Run Start
1,1723207347.3610578,40.899715185165405,-1041.1484375,534.4375,47.9,17.5,1325.5687866210938,4.002115249633789,0.090911865234375,0.09264755249023438,Evaluation-Run Start
1,1723207352.3650565,45.9037139415741,-733.921875,307.2265625,41.2,17.6,1325.649824142456,4.084039688110352,0.08103752136230469,0.0819244384765625,Evaluation-Run Start
1,1723207357.3684657,50.90712308883667,-444.58203125,289.33984375,38.7,17.7,1325.7422485351562,4.17775821685791,0.09242439270019531,0.0937185287475586,Evaluation-Run Start
1,1723207362.373077,55.91173434257507,-234.74609375,209.8359375,38.1,17.8,1325.8221044540405,4.258623123168945,0.07985591888427734,0.08086490631103516,Evaluation-Run Start
1,1723207367.3801668,60.918824195861816,-84.6484375,150.09765625,34.9,17.6,1325.9142751693726,4.35174560546875,0.09217071533203125,0.09312248229980469,Evaluation-Run Start
1,1723207372.3850658,65.9237232208252,-23.4609375,61.1875,30.1,19.1,1395.7778978347778,137.89813137054443,69.86362266540527,133.54638576507568,Evaluation-Run Start
1,1723207377.3891048,70.92776226997375,468.921875,492.3828125,68.2,19.3,1522.7759227752686,380.19038009643555,126.99802494049072,242.2922487258911,Evaluation-Run Start
1,1723207382.3964405,75.93509793281555,483.05078125,14.12890625,33.3,19.9,1523.0863008499146,380.6972599029541,0.3103780746459961,0.5068798065185547,Evaluation-Run Start
1,1723207387.40207,80.9407274723053,483.1328125,0.08203125,6.1,19.8,1523.1945419311523,380.81053924560547,0.10824108123779297,0.11327934265136719,Evaluation-Run Start
1,1723207392.4050808,85.94373822212219,483.19921875,0.06640625,6.8,19.8,1523.2858304977417,380.9063186645508,0.09128856658935547,0.0957794189453125,Evaluation-Run Start
1,1723207397.4090595,90.94771695137024,495.25,12.05078125,15.0,20.0,1531.7689809799194,397.0234594345093,8.483150482177734,16.117140769958496,Evaluation-Run Start
1,1723207402.4130778,95.95173525810242,596.21875,100.96875,34.2,20.6,1613.5408773422241,553.2542066574097,81.77189636230469,156.2307472229004,Evaluation-Run Start
1,1723207407.419811,100.95846843719482,652.125,55.90625,37.2,20.6,1613.6559858322144,553.3784275054932,0.11510848999023438,0.1242208480834961,Evaluation-Run Start
1,1723207412.4251182,105.96377563476562,775.07421875,122.94921875,35.8,20.6,1613.7482442855835,553.4756364822388,0.09225845336914062,0.09720897674560547,Evaluation-Run Start
1,1723207417.4301267,110.96878409385681,829.4921875,54.41796875,34.5,20.6,1613.8490324020386,553.5806131362915,0.10078811645507812,0.10497665405273438,Evaluation-Run Start
1,1723207422.4331727,115.97183012962341,870.015625,40.5234375,32.2,20.6,1613.9427661895752,553.6790351867676,0.0937337875366211,0.09842205047607422,Evaluation-Run Start
1,1723207427.4401882,120.97884559631348,792.71484375,-77.30078125,31.8,21.1,1619.669701576233,564.5139331817627,5.726935386657715,10.834897994995117,Evaluation-Run Start
