Evaluation-Run ID,UNIX Timestamp,Time Since Evaluation-Run Start,Disk Space Change Since Start,Disk Space Change Since Last Measurement,CPU Usage,Memory Usage,Network Received Since Start,Network Sent Since Start,Network Received Compared To Last Measurement,Network Sent Compared To Last Measurement,FLOps Project Stage
2,1723208547.1557846,0.8294963836669922,-0.07421875,-0.07421875,27.3,17.1,0.016996383666992188,0.018280029296875,0.016996383666992188,0.018280029296875,Evaluation-Run Start
2,1723208552.162853,5.836564779281616,0.140625,0.21484375,3.2,17.1,0.2300872802734375,0.22708606719970703,0.2130908966064453,0.20880603790283203,Evaluation-Run Start
2,1723208557.1694536,10.843165397644043,728.5703125,728.4296875,66.8,17.3,602.7797546386719,1.2765274047851562,602.5496673583984,1.0494413375854492,Evaluation-Run Start
2,1723208562.1730824,15.846794128417969,1360.27734375,631.70703125,75.6,17.5,846.7159109115601,1.9674968719482422,243.93615627288818,0.6909694671630859,Evaluation-Run Start
2,1723208567.177081,20.85079288482666,1859.71484375,499.4375,66.1,17.6,1091.684949874878,2.76873779296875,244.96903896331787,0.8012409210205078,Evaluation-Run Start
2,1723208572.1840396,25.85775136947632,2277.98046875,418.265625,54.1,17.5,1325.220048904419,3.531900405883789,233.53509902954102,0.7631626129150391,Evaluation-Run Start
2,1723208577.189101,30.862812757492065,2499.21875,221.23828125,34.8,17.6,1325.3130979537964,3.626911163330078,0.0930490493774414,0.09501075744628906,Evaluation-Run Start
2,1723208582.1973283,35.8710401058197,3076.66015625,577.44140625,50.6,17.4,1325.3927850723267,3.7060279846191406,0.07968711853027344,0.0791168212890625,Evaluation-Run Start
2,1723208587.2010853,40.874797105789185,3588.921875,512.26171875,48.9,17.4,1325.4864015579224,3.801443099975586,0.09361648559570312,0.09541511535644531,Evaluation-Run Start
2,1723208592.205068,45.878779888153076,3904.2109375,315.2890625,39.4,17.5,1325.5649166107178,3.8809022903442383,0.07851505279541016,0.07945919036865234,Evaluation-Run Start
2,1723208597.2125394,50.88625121116638,4170.5546875,266.34375,41.1,17.6,1325.653860092163,3.9716577529907227,0.0889434814453125,0.09075546264648438,Evaluation-Run Start
2,1723208602.2221553,55.895867109298706,4367.4140625,196.859375,36.4,17.6,1325.73934841156,4.059917449951172,0.08548831939697266,0.08825969696044922,Evaluation-Run Start
2,1723208607.2260578,60.89976954460144,4530.35546875,162.94140625,35.0,17.7,1325.8290939331055,4.151919364929199,0.08974552154541016,0.09200191497802734,Evaluation-Run Start
2,1723208612.229106,65.90281772613525,4561.64453125,31.2890625,27.7,19.0,1364.8748006820679,78.75239753723145,39.0457067489624,74.60047817230225,Evaluation-Run Start
2,1723208617.2361434,70.9098551273346,5011.82421875,450.1796875,73.9,19.1,1522.7129755020142,380.0373258590698,157.8381748199463,301.2849283218384,Evaluation-Run Start
2,1723208622.2430737,75.91678547859192,5098.0625,86.23828125,41.9,19.8,1523.0222473144531,380.54308795928955,0.30927181243896484,0.5057621002197266,Evaluation-Run Start
2,1723208627.2501254,80.923837184906,5098.140625,0.078125,10.6,19.9,1523.2465114593506,380.89114570617676,0.22426414489746094,0.34805774688720703,Evaluation-Run Start
2,1723208632.254154,85.92786574363708,5098.203125,0.0625,7.9,19.9,1523.340636253357,380.99007415771484,0.09412479400634766,0.09892845153808594,Evaluation-Run Start
2,1723208637.2624233,90.93613505363464,5106.29296875,8.08984375,15.5,20.0,1531.8269300460815,397.1120958328247,8.48629379272461,16.122021675109863,Evaluation-Run Start
2,1723208642.2691123,95.94282412528992,5194.34375,88.05078125,31.4,20.4,1613.6001739501953,553.3316202163696,81.77324390411377,156.21952438354492,Evaluation-Run Start
2,1723208647.2730808,100.94679260253906,5265.07421875,70.73046875,34.6,20.6,1613.704418182373,553.4418458938599,0.10424423217773438,0.11022567749023438,Evaluation-Run Start
2,1723208652.2800038,105.95371556282043,5370.640625,105.56640625,35.9,20.7,1613.7975072860718,553.539698600769,0.09308910369873047,0.09785270690917969,Evaluation-Run Start
2,1723208657.285095,110.95880675315857,5425.81640625,55.17578125,34.0,20.6,1613.9014253616333,553.649094581604,0.10391807556152344,0.10939598083496094,Evaluation-Run Start
2,1723208662.2920706,115.96578240394592,5481.6015625,55.78515625,35.3,20.6,1613.9980850219727,553.7509994506836,0.09665966033935547,0.10190486907958984,Evaluation-Run Start
2,1723208667.2971401,120.97085189819336,5407.703125,-73.8984375,31.7,20.3,1614.0899896621704,553.8472909927368,0.0919046401977539,0.09629154205322266,Evaluation-Run Start
2,1723208672.302911,125.97662281990051,5439.1640625,31.4609375,32.2,24.0,1626.7777395248413,577.93918800354,12.687749862670898,24.091897010803223,Evaluation-Run Start
2,1723208677.309123,130.982834815979,5500.59375,61.4296875,35.1,22.0,1626.8672933578491,578.0333471298218,0.0895538330078125,0.09415912628173828,Evaluation-Run Start
2,1723208682.3130822,135.98679399490356,5585.36328125,84.76953125,36.3,22.6,1636.8684787750244,597.0222311019897,10.001185417175293,18.98888397216797,Evaluation-Run Start
2,1723208687.3199432,140.99365496635437,5799.1328125,213.76953125,39.2,20.8,1674.2203769683838,668.3354482650757,37.351898193359375,71.31321716308594,Evaluation-Run Start
2,1723208692.325137,145.99884867668152,5929.8125,130.6796875,38.6,22.1,1690.1143321990967,698.6104373931885,15.89395523071289,30.274989128112793,Evaluation-Run Start
2,1723208697.330765,151.0044767856598,5929.87890625,0.06640625,33.1,23.8,1690.2041025161743,698.7047281265259,0.08977031707763672,0.09429073333740234,Evaluation-Run Start
