Evaluation-Run ID,UNIX Timestamp,Time Since Evaluation-Run Start,Disk Space Change Since Start,Disk Space Change Since Last Measurement,CPU Usage,Memory Usage,Network Received Since Start,Network Sent Since Start,Network Received Compared To Last Measurement,Network Sent Compared To Last Measurement,FLOps Project Stage
1,1722793330.184756,0.865131139755249,4.5390625,4.5390625,27.6,45.7,0.03685188293457031,0.04725074768066406,0.03685188293457031,0.04725074768066406,Evaluation-Run Start
1,1722793335.1899548,5.870329856872559,7.60546875,3.06640625,13.6,45.8,0.8842229843139648,0.8704128265380859,0.8473711013793945,0.8231620788574219,FL-Actors Image-Builder Deployment
1,1722793340.197786,10.878161191940308,436.8046875,429.19921875,23.9,46.0,254.34954643249512,9.140290260314941,253.46532344818115,8.269877433776855,FL-Actors Image-Builder Deployment
1,1722793345.2025032,15.882878303527832,1003.90234375,567.09765625,31.8,46.2,509.73227977752686,17.428608894348145,255.38273334503174,8.288318634033203,FL-Actors Image-Builder Deployment
1,1722793350.2057312,20.886106252670288,1730.16796875,726.265625,32.6,46.1,765.0076808929443,26.10175132751465,255.27540111541748,8.673142433166504,FL-Actors Image-Builder Deployment
1,1722793355.2097344,25.890109539031982,1994.40625,264.23828125,16.5,45.9,1021.1393585205078,34.147109031677246,256.1316776275635,8.045357704162598,FL-Actors Image-Builder Deployment
1,1722793360.2138183,30.894193410873413,2234.46484375,240.05859375,16.4,46.0,1277.4999351501465,42.58198356628418,256.3605766296387,8.434874534606934,FL-Actors Image-Builder Deployment
1,1722793365.2177367,35.89811182022095,2635.1640625,400.69921875,19.0,46.2,1331.517837524414,44.49673557281494,54.01790237426758,1.9147520065307617,FL-Actors Image-Builder Deployment
1,1722793370.230733,40.91110801696777,3716.26953125,1081.10546875,30.3,46.1,1331.804983139038,44.769436836242676,0.28714561462402344,0.2727012634277344,FL-Actors Image-Builder Deployment
1,1722793375.2359304,45.91630554199219,4224.375,508.10546875,22.2,46.3,1332.1134357452393,45.06521034240723,0.3084526062011719,0.2957735061645508,FL-Actors Image-Builder Deployment
1,1722793380.2423575,50.92273259162903,4539.67578125,315.30078125,19.0,46.7,1332.440923690796,45.37643623352051,0.3274879455566406,0.31122589111328125,FL-Actors Image-Builder Deployment
1,1722793385.2498407,55.93021583557129,4539.78515625,0.109375,8.1,46.5,1332.7824754714966,45.71659469604492,0.3415517807006836,0.34015846252441406,FL-Actors Image-Builder Deployment
1,1722793390.25894,60.9393150806427,4540.37890625,0.59375,7.4,46.6,1333.0807218551636,46.016133308410645,0.2982463836669922,0.29953861236572266,FL-Actors Image-Builder Deployment
