Evaluation-Run ID,UNIX Timestamp,Time Since Evaluation-Run Start,Disk Space Change Since Start,Disk Space Change Since Last Measurement,CPU Usage,Memory Usage,Network Received Since Start,Network Sent Since Start,Network Received Compared To Last Measurement,Network Sent Compared To Last Measurement,FLOps Project Stage
1,1723207307.1900203,0.8369724750518799,-0.07421875,-0.07421875,27.2,33.3,0.0048656463623046875,0.004444122314453125,0.0048656463623046875,0.004444122314453125,Evaluation-Run Start
1,1723207312.194722,5.841674089431763,0.03515625,0.109375,11.7,33.2,0.6062679290771484,0.4491586685180664,0.6014022827148438,0.4447145462036133,Project Start
1,1723207317.1987543,10.845706462860107,0.0859375,0.05078125,5.4,33.2,1.0773649215698242,0.5695571899414062,0.4710969924926758,0.12039852142333984,FL-Actors Image-Builder Deployment
1,1723207322.2047644,15.8517165184021,0.1015625,0.015625,4.4,33.2,1.239487648010254,0.7097616195678711,0.1621227264404297,0.14020442962646484,FL-Actors Image-Builder Deployment
1,1723207327.2107134,20.857665538787842,0.1171875,0.015625,2.5,33.2,1.412734031677246,0.8621988296508789,0.1732463836669922,0.1524372100830078,FL-Actors Image-Builder Deployment
1,1723207332.2127526,25.859704732894897,0.12890625,0.01171875,3.0,33.2,1.5391559600830078,0.9752588272094727,0.12642192840576172,0.11305999755859375,FL-Actors Image-Builder Deployment
1,1723207337.2195382,30.866490364074707,0.140625,0.01171875,3.4,33.2,1.7138586044311523,1.1222867965698242,0.17470264434814453,0.14702796936035156,FL-Actors Image-Builder Deployment
1,1723207342.2265794,35.87353157997131,0.15625,0.015625,2.3,33.2,1.8645992279052734,1.2518539428710938,0.1507406234741211,0.12956714630126953,FL-Actors Image-Builder Deployment
1,1723207347.2334847,40.88043689727783,0.171875,0.015625,4.8,33.2,2.1198768615722656,1.395646095275879,0.2552776336669922,0.14379215240478516,FL-Actors Image-Builder Deployment
1,1723207352.2405097,45.88746190071106,0.18359375,0.01171875,2.3,33.2,2.3048887252807617,1.5484228134155273,0.1850118637084961,0.15277671813964844,FL-Actors Image-Builder Deployment
1,1723207357.2474453,50.894397497177124,0.19921875,0.015625,2.7,33.2,2.447598457336426,1.6725702285766602,0.14270973205566406,0.12414741516113281,FL-Actors Image-Builder Deployment
1,1723207362.2542768,55.90122890472412,0.2109375,0.01171875,3.3,33.2,2.649571418762207,1.836526870727539,0.20197296142578125,0.1639566421508789,FL-Actors Image-Builder Deployment
1,1723207367.2588086,60.905760765075684,0.39453125,0.18359375,3.4,33.2,2.8565940856933594,2.0034446716308594,0.20702266693115234,0.1669178009033203,FL-Actors Image-Builder Deployment
1,1723207372.262768,65.90972018241882,0.41796875,0.0234375,3.1,33.2,3.0313215255737305,2.1550607681274414,0.1747274398803711,0.15161609649658203,FL-Actors Image-Builder Deployment
1,1723207377.2688878,70.9158399105072,0.4296875,0.01171875,5.0,33.2,3.5258312225341797,2.3467302322387695,0.4945096969604492,0.19166946411132812,FL-Actors Image Build
1,1723207382.2748537,75.92180585861206,0.44140625,0.01171875,4.6,33.2,3.745415687561035,2.5258960723876953,0.21958446502685547,0.17916584014892578,FL-Actors Image Build
1,1723207387.2817416,80.9286937713623,0.4453125,0.00390625,1.9,33.2,3.962277412414551,2.7020483016967773,0.21686172485351562,0.17615222930908203,FL-Actors Image Build
1,1723207392.2869778,85.93392992019653,-0.05078125,-0.49609375,3.2,33.2,4.223992347717285,2.906222343444824,0.2617149353027344,0.20417404174804688,FL-Actors Image Build
1,1723207397.2924151,90.93936729431152,-0.03515625,0.015625,3.1,33.2,4.414189338684082,3.066634178161621,0.19019699096679688,0.16041183471679688,FL-Actors Image Build
1,1723207402.2992215,95.94617366790771,-0.02734375,0.0078125,2.5,33.2,4.685948371887207,3.278079032897949,0.271759033203125,0.21144485473632812,FL-Actors Image Build
1,1723207407.3060935,100.95304560661316,-0.0078125,0.01953125,4.9,33.2,5.058977127075195,3.500711441040039,0.3730287551879883,0.22263240814208984,FL-Actors Image Build
